articleID,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL,articleWordCount
5a82345410f40f00018c097e,By THE EDITORIAL BOARD,article,Close the Police Rape Loophole,"['Police Brutality, Misconduct and Shootings', 'State Legislatures', 'Politics and Government', 'States (US)', 'Sex Crimes', 'Sexual Harassment', 'New York State', 'Martins, Edward (New York, NY, Police Officer)', 'Hall, Richard (New York, NY, Police Officer)', 'Police Department (NYC)']",67,Editorial,20,2018-02-13 00:41:41,Unknown,Dozens of states around the country have vaguely written statutes in place that could be letting police officers get away with sexual assault.,The New York Times,Editorial,https://www.nytimes.com/2018/02/12/opinion/police-rape-loophole.html,554
5a823d5510f40f00018c0993,By PATRICIA COHEN and ALAN RAPPEPORT,article,Infrastructure To Rely on Cash From Investors,"['Infrastructure (Public Works)', 'Federal Budget (US)', 'Privatization', 'United States Politics and Government', 'Trump, Donald J', 'States (US)', 'Local Government']",68,Business,1,2018-02-13 01:20:15,Unknown,The president’s $200 billion plan recasts the federal government as a minority stakeholder in the nation’s new infrastructure projects.,The New York Times,News,https://www.nytimes.com/2018/02/12/business/trump-infrastructure-proposal.html,1385
5a823f9710f40f00018c0998,By PETER BAKER,article,An Administration in Turmoil: ‘Vacancies on Top of Vacancies’,"['Trump, Donald J', 'United States Politics and Government', 'Appointments and Executive Changes', 'Porter, Robert R (1977- )', 'Kelly, John F (1950- )', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",68,Washington,1,2018-02-13 01:29:55,Politics,The White House turnover rate in the first year of Donald J. Trump’s presidency has been 34 percent. That’s a modern record.,The New York Times,News,https://www.nytimes.com/2018/02/12/us/politics/trump-white-house-staff-turnover.html,1319
5a8246cc10f40f00018c09a5,By THE EDITORIAL BOARD,article,Mr. Trump’s Nasty Budget,"['Federal Budget (US)', 'Trump, Donald J', 'United States Politics and Government', 'Infrastructure (Public Works)', 'Mulvaney, Mick', 'Transportation Department (US)', 'Medicare', 'Medicaid', 'Tax Cuts and Jobs Act (2017)']",68,Editorial,20,2018-02-13 02:00:38,Unknown,What happened to all that talk about sticking up for working people?,The New York Times,Editorial,https://www.nytimes.com/2018/02/12/opinion/trump-budget-cuts.html,696
5a824a4610f40f00018c09aa,By DAVID BROOKS,article,The End of  The Two-Party System,"['United States Politics and Government', 'Conservatism (US Politics)', 'Liberalism (US Politics)', 'Trump, Donald J']",68,OpEd,21,2018-02-13 02:15:30,Unknown,"We now have a scarcity mind-set, and that mentality and the perpetual warrior style it demands are incompatible with any civilized political creed.",The New York Times,Op-Ed,https://www.nytimes.com/2018/02/12/opinion/trump-republicans-scarcity.html,847
5a82513c10f40f00018c09b1,By LAURA COLLINS-HUGHES,article,Fantastic Journey: Afghan Orphans on the Run,"['Theater', 'McKittrick Hotel (Manhattan, NY)', 'Motus Theater Co', 'Chelsea (Manhattan, NY)', 'Flight (Musical Work)']",68,Culture,5,2018-02-13 02:45:11,Unknown,"It may not be typical theater, but this immersive show is pulse-pounding and intensely affecting.",The New York Times,Review,https://www.nytimes.com/2018/02/12/theater/review-flight-mckittrick-hotel.html,681
5a8254b810f40f00018c09ba,By SEAN T. COLLINS,article,"‘The Alienist’ Season 1, Episode 4: Onions and Carrots","['Television', 'The Alienist (TV Program)']",68,Culture,0,2018-02-13 03:00:03,Television,The investigation is intensifying. So are some of the unsavory details.,The New York Times,Review,https://www.nytimes.com/2018/02/12/arts/television/the-alienist-recap-these-bloody-thoughts.html,1084
5a8254b810f40f00018c09b9,By DEB AMLEN,article,Valentine’s Day Gift,"['Crossword Puzzles', 'Gifts', ""Valentine's Day""]",68,Games,0,2018-02-13 03:00:03,Unknown,Bruce Haight offers us a thorny puzzle for a Tuesday.,The New York Times,News,https://www.nytimes.com/2018/02/12/crosswords/daily-puzzle-2018-02-13.html,576
5a82978710f40f00018c0a38,By MELISSA DAHL,article,Why Trying to Be Less Awkward Never Works,"['Psychology and Psychologists', 'Anxiety and Stress', 'Shyness', 'Memory']",66,Smarter Living,0,2018-02-13 07:45:03,Unknown,Self-consciousness does not exist to torture you. It exists to help you learn.,The New York Times,News,https://www.nytimes.com/2018/02/13/smarter-living/dont-be-less-awkward.html,1155
5a829b0710f40f00018c0a3e,By NATALIE PROULX,article,‘Black Panther’,"['New York Times', 'Reading and Writing Skills (Education)', 'Education (K-12)', 'Photography', 'Black Panther (Movie)']",65,Learning,0,2018-02-13 08:00:00,Unknown,Why do you think this film is garnering so much interest? How does it relate to and comment on our society’s current cultural and political climate?,The New York Times,News,https://www.nytimes.com/2018/02/13/learning/black-panther.html,193
5a829bbc10f40f00018c0a3f,By NATALIE PROULX,article,Do You Think Porn Influences the Way Teenagers Think About Sex?,"['New York Times', 'Education (K-12)', 'Reading and Writing Skills (Education)', 'Sex']",65,Learning,0,2018-02-13 08:03:00,Unknown,"What ideas about masculinity, femininity, sex and relationships might teenagers learn from pornography?",The New York Times,News,https://www.nytimes.com/2018/02/13/learning/do-you-think-porn-influences-the-way-teenagers-think-about-sex.html,486
5a82b73b10f40f00018c0a7d,By CATHERINE PRICE,article,How to Break Up With Your Phone,"['Smartphones', 'Text Messaging', 'Mobile Applications', 'Social Media']",68,Well,0,2018-02-13 10:00:11,Unknown,Nine ways to have a healthier relationship with your phone.,The New York Times,News,https://www.nytimes.com/2018/02/13/well/phone-cellphone-addiction-time.html,1151
5a82b73310f40f00018c0a7c,By KATRIN BENNHOLD,article,Still Chipping Away at a Wall Demolished a Generation Ago,"['Germany', 'Politics and Government', 'Berlin Wall', 'Berlin (Germany)', 'Cold War Era', 'Alternative for Germany', 'Immigration and Emigration', 'vis-photo']",68,Foreign,1,2018-02-13 10:00:13,Europe,"The Berlin Wall has been down as long as it stood. One generation lived with the wall, one without it. But in many ways it is still a tale of two countries.",The New York Times,News,https://www.nytimes.com/2018/02/13/world/europe/berlin-wall-equinox-east-germany.html,1300
5a82b73b10f40f00018c0a7f,By BEVERLY GAGE,article,Never Better,"[""New Deal (1930's)"", 'Ryan, Paul D Jr', 'Addams, Jane']",66,Magazine,9,2018-02-13 10:00:21,Unknown,"Nothing sounds quite so sensible or healthy as ‘reform’ — whether its ultimate goal is to improve society or, these days, to stop trying.",The New York Times,News,https://www.nytimes.com/2018/02/13/magazine/when-reform-means-a-process-of-elimination.html,1478
5a82b74310f40f00018c0a83,By LYMAN STONE,article,"Decline in Fertility, Below Even What Young Women Say They Want","['Birth Rates', 'Population', 'Women and Girls', 'Millennial Generation', 'Pregnancy and Childbirth', 'Birth Control and Family Planning']",65,Upshot,14,2018-02-13 10:00:22,Unknown,"Forecasts show many millennial women won’t fulfill their wishes on family size, and the biggest fertility declines are in Western states. ",The New York Times,News,https://www.nytimes.com/2018/02/13/upshot/american-fertility-is-falling-short-of-what-women-want.html,1170
5a82b73b10f40f00018c0a7e,By KWAME ANTHONY APPIAH,article,Do I Have to Spring for My Kid to Go to an Elite College?,"['Colleges and Universities', 'Ethics (Personal)', 'Refugees and Displaced Persons', 'War Crimes, Genocide and Crimes Against Humanity']",66,Magazine,20,2018-02-13 10:00:22,Unknown,The magazine’s Ethicist column on a parent’s duty to weigh the benefit of college against the cost and what is owed to a fixer in a war-torn country.,The New York Times,News,https://www.nytimes.com/2018/02/13/magazine/do-i-have-to-spring-for-my-kid-to-go-to-an-elite-college.html,1174
5a82b74310f40f00018c0a81,By HENRY FOUNTAIN,article,"A Hot, Dry Winter in California. Could It Be Drought Again?","['California', 'Drought', 'Weather', 'Water', 'Rain', 'Snow and Snowstorms', 'Reservoirs', 'Global Warming', 'Colorado River', 'Los Angeles (Calif)', 'Sierra Nevada Region (US)', 'Truckee (Calif)']",68,Climate,14,2018-02-13 10:00:25,Unknown,"A persistent ridge of air in the Pacific is keeping winter storms away, and the Sierra snowpack, source of much of the state's water, is suffering.",The New York Times,News,https://www.nytimes.com/2018/02/13/climate/california-drought.html,1000
5a82b74110f40f00018c0a80,By JEFF GORDINIER,article,The Beat Goes On,"['Books and Literature', 'Poetry and Poets', ""Ferlinghetti's Greatest Poems (Book)"", 'Ferlinghetti, Lawrence']",66,BookReview,12,2018-02-13 10:00:25,Book Review,"A retrospective collection from the poet and publisher, “Ferlinghetti’s Greatest Poems,” gets at his rebellious appeal.",The New York Times,Review,https://www.nytimes.com/2018/02/13/books/review/lawrence-ferlinghetti-greatest-poems.html,1019
5a82b74510f40f00018c0a84,By KAREN CROUSE,article,Men’s Skating Has an Open Secret: Starvation,"['Figure Skating', 'Eating Disorders', 'Weight', 'Rippon, Adam', 'Boitano, Brian', 'Olympic Games (2018)', 'Men and Boys']",68,Sports,1,2018-02-13 10:00:26,Olympics,"Among male skaters, body issues are more of an open secret, less likely to be addressed publicly by the competitors but evident to anyone in their world.",The New York Times,News,https://www.nytimes.com/2018/02/13/sports/olympics/figure-skating-adam-rippon.html,1559
5a82b74a10f40f00018c0a88,By ALAN FEUER,article,"Sensing Change in Air, Pot Advocates Go to Court for Legalization","['Marijuana', 'Medical Marijuana', 'Trump, Donald J', 'Law and Legislation', 'Suits and Litigation (Civil)', 'Sessions, Jefferson B III', 'Drug Abuse and Traffic', 'Epilepsy', 'Hellerstein, Alvin K', 'United States Politics and Government', 'Manhattan (NYC)', 'Washington, Marvin', 'Cannabis Cultural Assn']",68,Metro,15,2018-02-13 10:00:27,Unknown,"In a sprawling complaint citing the benefits of pot reaching back 10,000 years, the suit seeks to decriminalize the drug under federal law.",The New York Times,News,https://www.nytimes.com/2018/02/13/nyregion/marijuana-lawsuit-trump-sessions.html,1000
5a82b74f10f40f00018c0a8e,By KWAME OPAM,article,Who Can Wear the Mask?,"['Black Panther (Movie)', 'Children and Childhood', 'Blacks', 'Race and Ethnicity', 'Halloween', 'Costumes', 'Movies', 'Comic Books and Strips']",65,Styles,1,2018-02-13 10:00:29,Unknown,"As children express fandom for Marvel’s latest superhero, parents face new questions about race, cultural appropriation and permission.",The New York Times,News,https://www.nytimes.com/2018/02/13/style/black-panther-children-costumes.html,960
5a82b74d10f40f00018c0a8c,By MICHELLE NIJHUIS,article,The Valve Turners,"['Greenhouse Gas Emissions', 'Global Warming', 'Pipelines', 'Keystone Pipeline System', 'Demonstrations, Protests and Riots']",68,Magazine,42,2018-02-13 10:00:38,Unknown,How a group of five activists called the Valve Turners decided to fight global warming by doing whatever it takes.,The New York Times,News,https://www.nytimes.com/2018/02/13/magazine/afraid-climate-change-prison-valve-turners-global-warming.html,6156
5a82b75110f40f00018c0a90,By KAREN STABINER,article,"Unplug, Add Wi-Fi Or Both?","['Coffeehouses', 'Wireless Communications', 'United States', 'Laptop Computers', 'Small Business', 'Telecommuting']",68,Dining,1,2018-02-13 10:00:43,Unknown,"Faced with remote workers, small-business owners are scrambling for a strategy: Cultivate those customers, unplug the Wi-Fi — or both.",The New York Times,News,https://www.nytimes.com/2018/02/13/dining/cafe-wifi-remote-workers.html,1515
5a82b75410f40f00018c0a92,By REMY TUMIN and TAKO ROBAKIDZE,article,Living on the Shifting Border of Georgia and Russia,"['Refugees and Displaced Persons', 'Photography', 'Georgia (Georgian Republic)', 'Russia']",68,Photo,0,2018-02-13 10:00:48,Unknown,"For over a year, Tako Robakidze has visited villages across Russian-occupied Georgia, photographing those for whom borders seemed to change overnight.",The New York Times,News,https://www.nytimes.com/2018/02/13/lens/living-on-the-shifting-border-of-georgia-and-russia.html,679
5a82b75710f40f00018c0a93,By TIM McKEOUGH,article,The Go-for-Broke Renovation,"['Home Repairs and Improvements', 'Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Boerum Hill (Brooklyn, NY)']",68,RealEstate,6,2018-02-13 10:00:51,Unknown,"After years of looking, they found a bigger house in Brooklyn — then discovered an entire wall was crumbling. So much for staying on budget.",The New York Times,News,https://www.nytimes.com/2018/02/13/realestate/on-location-boerum-hill-brooklyn.html,795
5a82b76c10f40f00018c0a94,By FRANCES ROBLES,article,"Meth, Cheaper And Deadlier, Is Surging Back","['Drug Abuse and Traffic', 'Methamphetamines', 'Drug Cartels', 'Customs and Border Protection (US)', 'Drug Enforcement Administration', 'Portland (Ore)', 'Deaths (Fatalities)']",68,National,1,2018-02-13 10:01:12,Unknown,"The fight against methamphetamines was successful, but only to a point. In some states it’s now the leading cause of drug-related deaths.",The New York Times,News,https://www.nytimes.com/2018/02/13/us/meth-crystal-drug.html,1431
5a82c1b310f40f00018c0ab6,"By JOHN HUYLER, JOHN KENT, WILL KIRKLAND, RON MCMAHAN, PAUL ROGERS and JAMES SKELLY",article,"Yes, There Were Antiwar Officers","['Vietnam War', 'United States Defense and Military Forces', 'Conscientious Objectors', 'United States Navy', 'San Diego (Calif)', 'Vietnam']",68,OpEd,0,2018-02-13 10:45:03,Unknown,"By the late 1960s, even many graduates of America’s elite military institutions opposed the fighting in Vietnam — including the six of us.",The New York Times,Op-Ed,https://www.nytimes.com/2018/02/13/opinion/vietnam-antiwar-officers.html,1843
5a82c30c10f40f00018c0ab8,By MICHAEL BARBARO,article,Unknown,"['United States Politics and Government', 'Pelosi, Nancy', 'Democratic Party', 'Dream Act (Development, Relief and Education for Minors Act)', 'Immigration and Emigration', 'Elections, House of Representatives']",68,Podcasts,0,2018-02-13 10:50:48,The Daily,The House minority leader took to the floor for eight hours to protest a spending bill that she now says she wanted to pass. What’s the risk for the party?,The New York Times,briefing,https://www.nytimes.com/2018/02/13/podcasts/the-daily/nancy-pelosi-dreamers-democrats.html,361
5a82c53910f40f00018c0ac1,By ALEXANDRA S. LEVINE,article,Unknown,['New York City'],68,Metro,0,2018-02-13 11:00:03,Unknown,"Tuesday: New York Romantic, Mardi Gras celebrations, and broken heart week.",The New York Times,briefing,https://www.nytimes.com/2018/02/13/nyregion/new-york-today-valentines-day-chalk-art.html,1078
